data_set,iex_type,resin,protein,pH,tis_mM,kprime
Staby,cex,Fractogel EMD SO3-,aprotinin,5.5,419.227728530206,2.0279
Staby,cex,Fractogel EMD SO3-,aprotinin,5.5,468.72703148229,1.2358
Staby,cex,Fractogel EMD SO3-,aprotinin,5.5,521.002731243675,0.7812
Staby,cex,Fractogel EMD SO3-,aprotinin,5.5,568.983929152867,0.5123
Staby,cex,MacroPrep 25S,aprotinin,5.5,568.983929152867,3.639
Staby,cex,MacroPrep 25S,aprotinin,5.5,592.870716654281,2.8671
Staby,cex,MacroPrep 25S,aprotinin,5.5,617.760306849942,2.3007
Staby,cex,MacroPrep 25S,aprotinin,5.5,647.470521001657,2.0606
Staby,cex,MacroPrep 25S,aprotinin,5.5,690.700865165931,1.4543
Staby,cex,MacroPrep CM,aprotinin,5.5,568.983929152867,1.4294
Staby,cex,MacroPrep CM,aprotinin,5.5,617.760306849942,1.1467
Staby,cex,MacroPrep CM,aprotinin,5.5,670.702615597451,0.937
Staby,cex,MacroPrep CM,aprotinin,5.5,772.253703986922,0.7245
Staby,cex,MacroPrep High S,aprotinin,5.5,542.862697020234,3.0305
Staby,cex,MacroPrep High S,aprotinin,5.5,568.983929152867,2.3876
Staby,cex,MacroPrep High S,aprotinin,5.5,589.399821516764,1.847
Staby,cex,MacroPrep High S,aprotinin,5.5,617.760306849942,1.5095
Staby,cex,MacroPrep High S,aprotinin,5.5,643.679977431362,1.3034
Staby,cex,MacroPrep High S,aprotinin,5.5,666.776062334146,1.0459
Staby,cex,Matrex Cellufine C-500,aprotinin,5.5,218.418791577319,2.7281
Staby,cex,Matrex Cellufine C-500,aprotinin,5.5,244.208063610013,1.9605
Staby,cex,Matrex Cellufine C-500,aprotinin,5.5,269.848494838924,1.409
Staby,cex,Matrex Cellufine C-500,aprotinin,5.5,294.706693610353,0.9943
Staby,cex,Matrex Cellufine C-500,aprotinin,5.5,318.089988188184,0.6172
Staby,cex,CM Hyper Z,lysozyme,5.5,267.479190389482,16.494
Staby,cex,CM Hyper Z,lysozyme,5.5,292.469107623176,5.609
Staby,cex,CM Hyper Z,lysozyme,5.5,308.453711284769,4.6706
Staby,cex,CM Hyper Z,lysozyme,5.5,317.694722172072,4.4207
Staby,cex,CM Hyper Z,lysozyme,5.5,366.235129703335,1.8713
Staby,cex,Fractogel EMD COO- (M),lysozyme,5.5,217.700787480354,10.649
Staby,cex,Fractogel EMD COO- (M),lysozyme,5.5,229.678318509066,5.825
Staby,cex,Fractogel EMD COO- (M),lysozyme,5.5,243.708120288382,3.8248
Staby,cex,Fractogel EMD COO- (M),lysozyme,5.5,269.47594277508,2.7014
Staby,cex,Fractogel EMD SE Hicap (M),lysozyme,5.5,258.541342742643,3.3036
Staby,cex,Fractogel EMD SE Hicap (M),lysozyme,5.5,285.923597827051,1.9083
Staby,cex,Fractogel EMD SE Hicap (M),lysozyme,5.5,310.649028663139,1.1435
Staby,cex,Fractogel EMD SE Hicap (M),lysozyme,5.5,333.564635089211,0.6853
Staby,cex,Fractogel EMD SE Hicap (M),lysozyme,5.5,386.838775586074,0.25994
Staby,cex,Fractogel EMD SO3-,lysozyme,5.5,368.112021067142,4.7523
Staby,cex,Fractogel EMD SO3-,lysozyme,5.5,392.889117856879,3.2962
Staby,cex,Fractogel EMD SO3-,lysozyme,5.5,416.859784808564,2.3286
Staby,cex,Fractogel EMD SO3-,lysozyme,5.5,444.897535510155,1.7376
Staby,cex,Fractogel EMD SO3-,lysozyme,5.5,472.030433430185,1.2967
Staby,cex,MacroPrep 25S,lysozyme,5.5,796.746198482199,4.4804
Staby,cex,MacroPrep 25S,lysozyme,5.5,845.376167085897,3.1078
Staby,cex,MacroPrep 25S,lysozyme,5.5,870.903428000662,2.2363
Staby,cex,MacroPrep CM,lysozyme,5.5,665.962845078691,83.48
Staby,cex,MacroPrep CM,lysozyme,5.5,719.680938338148,26.874
Staby,cex,MacroPrep CM,lysozyme,5.5,768.210077483206,16.704
Staby,cex,MacroPrep High S,lysozyme,5.5,720.725685683343,5.0022
Staby,cex,MacroPrep High S,lysozyme,5.5,738.057163830214,4.0167
Staby,cex,MacroPrep High S,lysozyme,5.5,773.784453785287,3.4695
Staby,cex,MacroPrep High S,lysozyme,5.5,787.698466534667,2.9431
Staby,cex,MacroPrep High S,lysozyme,5.5,816.150028261013,2.5423
Staby,cex,Matrex Cellufine C-500,lysozyme,5.5,219.154301860514,4.3492
Staby,cex,Matrex Cellufine C-500,lysozyme,5.5,242.337152190572,2.9079
Staby,cex,Matrex Cellufine C-500,lysozyme,5.5,269.544205461414,1.98
Staby,cex,Matrex Cellufine C-500,lysozyme,5.5,292.826246053291,1.3732
Staby,cex,Matrex Cellufine C-500,lysozyme,5.5,318.126611759617,0.8853
Staby,aex,DEAE Ceramic HyperD 20,anti-FVII mAb,8,128.327578693023,11.698
Staby,aex,DEAE Ceramic HyperD 20,anti-FVII mAb,8,147.563857604338,1.7644
Staby,aex,DEAE Ceramic HyperD 20,anti-FVII mAb,8,158.551370364409,1.008
Staby,aex,DEAE Ceramic HyperD 20,anti-FVII mAb,8,167.664068327636,0.658
Staby,aex,DEAE Sepharose FF,anti-FVII mAb,8,127.817406153098,11.391
Staby,aex,DEAE Sepharose FF,anti-FVII mAb,8,138.436305308087,3.924
Staby,aex,DEAE Sepharose FF,anti-FVII mAb,8,148.152846461966,2.1831
Staby,aex,DEAE Sepharose FF,anti-FVII mAb,8,157.293218875014,1.2146
Staby,aex,DEAE Sepharose FF,anti-FVII mAb,8,168.333285503663,0.6407
Staby,aex,Fractogel EMD DEAE (M),anti-FVII mAb,8,188.234836010337,8.023
Staby,aex,Fractogel EMD DEAE (M),anti-FVII mAb,8,197.464941090288,3.421
Staby,aex,Fractogel EMD DEAE (M),anti-FVII mAb,8,207.979246288079,2.2934
Staby,aex,Fractogel EMD DEAE (M),anti-FVII mAb,8,227.976457015679,1.2094
Staby,aex,Fractogel EMD DEAE (M),anti-FVII mAb,8,252.900681701498,0.5887
Staby,aex,Fractogel EMD DEAE (M),anti-FVII mAb,8,279.428049987148,0.27174
Staby,aex,MacroPrep DEAE Support,anti-FVII mAb,8,197.464941090288,4.013
Staby,aex,MacroPrep DEAE Support,anti-FVII mAb,8,218.182543344914,2.9912
Staby,aex,MacroPrep DEAE Support,anti-FVII mAb,8,227.064897083423,2.2911
Staby,aex,MacroPrep DEAE Support,anti-FVII mAb,8,238.204521048176,1.9005
Staby,aex,Poros 50 D,anti-FVII mAb,8,127.817406153098,12.014
Staby,aex,Poros 50 D,anti-FVII mAb,8,138.436305308087,4.855
Staby,aex,Poros 50 D,anti-FVII mAb,8,158.551370364409,1.2145
Staby,aex,Poros 50 D,anti-FVII mAb,8,178.718701347904,0.29585
Staby,aex,Toyopearl DEAE 650 M,anti-FVII mAb,8,117.541167469596,4.038
Staby,aex,Toyopearl DEAE 650 M,anti-FVII mAb,8,147.563857604338,0.8373
Staby,aex,Toyopearl DEAE 650 M,anti-FVII mAb,8,157.921041668495,0.5182
Staby,aex,Toyopearl DEAE 650 M,anti-FVII mAb,8,167.664068327636,0.32933
Staby,aex,DEAE Ceramic HyperD 20,aprotinin,9,80.3840715589769,2.3831
Staby,aex,DEAE Ceramic HyperD 20,aprotinin,9,90.9201199471415,1.2023
Staby,aex,DEAE Ceramic HyperD 20,aprotinin,9,100.806839746441,0.7686
Staby,aex,DEAE Ceramic HyperD 20,aprotinin,9,110.868966720906,0.7292
Staby,aex,DEAE Ceramic HyperD 20,aprotinin,9,120.027289828025,0.5754
Staby,aex,DEAE Ceramic HyperD 20,aprotinin,9,130.454780981286,0.4786
Staby,aex,DEAE Sepharose FF,aprotinin,9,70.5358655554366,1.9822
Staby,aex,DEAE Sepharose FF,aprotinin,9,80.0995359421498,0.9001
Staby,aex,DEAE Sepharose FF,aprotinin,9,105.334345235307,0.34903
Staby,aex,Fractogel EMD DEAE (M),aprotinin,9,70.5651062845109,0.7686
Staby,aex,Fractogel EMD DEAE (M),aprotinin,9,80.4266538015677,0.6918
Staby,aex,Fractogel EMD DEAE (M),aprotinin,9,90.9473396915335,0.6065
Staby,aex,Fractogel EMD DEAE (M),aprotinin,9,100.426886819173,0.4914
Staby,aex,MacroPrep DEAE Support,aprotinin,9,70.265153605298,1.5236
Staby,aex,MacroPrep DEAE Support,aprotinin,9,90.9389635177316,0.7487
Staby,aex,MacroPrep DEAE Support,aprotinin,9,110.009451671867,0.5179
Staby,aex,MacroPrep DEAE Support,aprotinin,9,129.966073994436,0.29031
Staby,aex,MacroPrep DEAE Support,aprotinin,9,150.490817019476,0.29031
Staby,aex,MacroPrep DEAE Support,aprotinin,9,170.180580210968,0.2352
Staby,aex,Poros 50 D,aprotinin,9,80.495203007117,0.09869
Staby,aex,Poros 50 D,aprotinin,9,105.820546482025,0.07996
Staby,aex,Poros 50 D,aprotinin,9,130.571983058882,0.05831
Staby,aex,Toyopearl DEAE 650 M,aprotinin,9,60.5884719967104,51.79
Staby,aex,Toyopearl DEAE 650 M,aprotinin,9,70.7685015556917,9.613
Staby,aex,Toyopearl DEAE 650 M,aprotinin,9,80.36741508008,3.827
Staby,aex,Toyopearl DEAE 650 M,aprotinin,9,90.5419825957868,1.8806
Staby,aex,Toyopearl DEAE 650 M,aprotinin,9,100.396829929125,1.0267
Staby,aex,DEAE Ceramic HyperD 20,lipolase,8,118.187079225829,15.619
Staby,aex,DEAE Ceramic HyperD 20,lipolase,8,127.473526340193,7.757
Staby,aex,DEAE Ceramic HyperD 20,lipolase,8,138.605351964503,4.525
Staby,aex,DEAE Ceramic HyperD 20,lipolase,8,148.326927268339,3.0198
Staby,aex,DEAE Ceramic HyperD 20,lipolase,8,158.099319273769,2.1268
Staby,aex,DEAE Sepharose FF,lipolase,8,119.072096415466,4.541
Staby,aex,DEAE Sepharose FF,lipolase,8,128.958508038275,3.0296
Staby,aex,DEAE Sepharose FF,lipolase,8,139.091310817473,1.4647
Staby,aex,DEAE Sepharose FF,lipolase,8,148.258635919887,1.0597
Staby,aex,DEAE Sepharose FF,lipolase,8,158.026528608571,0.7463
Staby,aex,DEAE Sepharose FF,lipolase,8,169.110276646421,0.5116
Staby,aex,Fractogel EMD DEAE (M),lipolase,8,139.11693474376,2.2508
Staby,aex,Fractogel EMD DEAE (M),lipolase,8,158.668238381891,0.8308
Staby,aex,Fractogel EMD DEAE (M),lipolase,8,178.817492246539,0.35086
Staby,aex,Fractogel EMD DEAE (M),lipolase,8,203.92008336214,0.09901
Staby,aex,MacroPrep DEAE Support,lipolase,8,178.348721324224,8.342
Staby,aex,MacroPrep DEAE Support,lipolase,8,198.614064940938,4.03
Staby,aex,MacroPrep DEAE Support,lipolase,8,207.510463285335,2.9168
Staby,aex,MacroPrep DEAE Support,lipolase,8,218.554624316863,2.2272
Staby,aex,MacroPrep DEAE Support,lipolase,8,227.446888496138,1.7475
Staby,aex,MacroPrep DEAE Support,lipolase,8,237.662138162548,1.6106
Staby,aex,MacroPrep DEAE Support,lipolase,8,258.422307465288,1.046
Staby,aex,Poros 50 D,lipolase,8,118.214295939829,26.722
Staby,aex,Poros 50 D,lipolase,8,127.994114463188,9.112
Staby,aex,Poros 50 D,lipolase,8,138.62131041399,6.079
Staby,aex,Poros 50 D,lipolase,8,148.344005019976,4.057
Staby,aex,Poros 50 D,lipolase,8,168.55436352835,2.5627
Staby,aex,Poros 50 D,lipolase,8,178.945177984769,1.8051
Staby,aex,Toyopearl DEAE 650 M,lipolase,8,108.63255647272,6.993
Staby,aex,Toyopearl DEAE 650 M,lipolase,8,118.579605181594,3.3798
Staby,aex,Toyopearl DEAE 650 M,lipolase,8,128.413298008579,1.724
Staby,aex,Toyopearl DEAE 650 M,lipolase,8,138.535156609596,1.426
Staby,aex,Toyopearl DEAE 650 M,lipolase,8,148.238154647217,0.7887
Staby,aex,Toyopearl DEAE 650 M,lipolase,8,157.993783743974,0.4728
Staby,aex,DEAE Ceramic HyperD 20,myoglobin,9,40.5349834466827,5.776
Staby,aex,DEAE Ceramic HyperD 20,myoglobin,9,50.3662944371359,1.742
Staby,aex,DEAE Ceramic HyperD 20,myoglobin,9,60.8639312000994,0.8936
Staby,aex,DEAE Ceramic HyperD 20,myoglobin,9,70.7570959401289,0.14349
Staby,aex,DEAE Ceramic HyperD 20,myoglobin,9,90.7360773152903,0.039233
Staby,aex,DEAE Sepharose FF,myoglobin,9,30.6711457661387,1.914
Staby,aex,DEAE Sepharose FF,myoglobin,9,40.5816779453537,0.746
Staby,aex,DEAE Sepharose FF,myoglobin,9,50.4092226121492,0.39813
Staby,aex,DEAE Sepharose FF,myoglobin,9,60.4352050555742,0.22095
Staby,aex,Fractogel EMD DEAE (M),myoglobin,9,30.7177923308943,0.13698
Staby,aex,Fractogel EMD DEAE (M),myoglobin,9,40.6668000122587,0.019567
Staby,aex,MacroPrep DEAE Support,myoglobin,9,30.7206216744168,0.11474
Staby,aex,MacroPrep DEAE Support,myoglobin,9,40.6377823519924,0.06761
Staby,aex,MacroPrep DEAE Support,myoglobin,9,50.6757284177283,0.038278
Staby,aex,MacroPrep DEAE Support,myoglobin,9,60.5187570793298,0.019251
Staby,aex,Poros 50 D,myoglobin,9,30.562579066168,0.9611
Staby,aex,Poros 50 D,myoglobin,9,40.5891540552426,0.5553
Staby,aex,Poros 50 D,myoglobin,9,50.4103833407579,0.3753
Staby,aex,Toyopearl DEAE 650 M,myoglobin,9,30.5414744745866,3.2561
Staby,aex,Toyopearl DEAE 650 M,myoglobin,9,40.7417800642271,0.7608
Staby,aex,Toyopearl DEAE 650 M,myoglobin,9,50.6080961866187,0.39038
Staby,aex,Toyopearl DEAE 650 M,myoglobin,9,60.669441917522,0.24865
Staby,aex,Toyopearl DEAE 650 M,myoglobin,9,70.4709295311516,0.1747
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,30,150.020408163266
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,45.0000000000001,32.6734693877554
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,70.0000000000001,6.34693877551021
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,95,1.55102040816327
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,120,0.938775510204081
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,220,0.571428571428572
bai,aex,Toyopearl SuperQ 650m,alpha-lactalbumin,0,320,0.244897959183673
bai,aex,Toyopearl DEAE 650 M,alpha-lactalbumin,0,30,8.41176470588236
bai,aex,Toyopearl DEAE 650 M,alpha-lactalbumin,0,45.0000000000001,2.70588235294118
bai,aex,Toyopearl DEAE 650 M,alpha-lactalbumin,0,70.0000000000001,0.705882352941177
bai,aex,Toyopearl DEAE 650 M,alpha-lactalbumin,0,95,0.323529411764706
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,30,41.7590613722129
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,39.9999999999999,14.4420921544209
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,70.0000000000001,2.7359900373599
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,120,0.763061928752648
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,170,0.275217932752179
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,320,0.140722291407223
bai,aex,Fractogel EMD TMAE,alpha-lactalbumin,0,420,0.104849279161206
bai,aex,Fractogel EMD DEAE (M),alpha-lactalbumin,0,49.9999999999998,46.0588235294118
bai,aex,Fractogel EMD DEAE (M),alpha-lactalbumin,0,79.9999999999995,11.8235294117646
bai,aex,Fractogel EMD DEAE (M),alpha-lactalbumin,0,120,3.72705882352941
bai,aex,Fractogel EMD DEAE (M),alpha-lactalbumin,0,170,1.31294117647059
bai,aex,Fractogel EMD DEAE (M),alpha-lactalbumin,0,220,0.634117647058824
bai,aex,Fractogel EMD DEAE (M),alpha-lactalbumin,0,320,0.261176470588235
bai,aex,Fractogel EMD DMAE (M),alpha-lactalbumin,0,39.9999999999999,47.4988452655886
bai,aex,Fractogel EMD DMAE (M),alpha-lactalbumin,0,70.0000000000001,8.06466512702079
bai,aex,Fractogel EMD DMAE (M),alpha-lactalbumin,0,120,2.23325635103926
bai,aex,Fractogel EMD DMAE (M),alpha-lactalbumin,0,170,0.867205542725174
bai,aex,Fractogel EMD DMAE (M),alpha-lactalbumin,0,220,0.473441108545035
bai,aex,Fractogel EMD DMAE (M),alpha-lactalbumin,0,320,0.270207852193995
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,45.0000000000001,24.5555555555558
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,55.0000000000004,13.8888888888888
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,70.0000000000001,6.22222222222223
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,95,2.33333333333333
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,120,1.11111111111111
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,145,0.688888888888889
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,170,0.444444444444445
bai,aex,DEAE Sepharose FF,alpha-lactalbumin,0,195,0.333333333333333
bai,aex,Q Sepharose FF,alpha-lactalbumin,0,70.1187233627272,19.4536008162266
bai,aex,Q Sepharose FF,alpha-lactalbumin,0,95.8577575029184,5.5911352757056
bai,aex,Q Sepharose FF,alpha-lactalbumin,0,120,2.23872113856834
bai,aex,Q Sepharose FF,alpha-lactalbumin,0,169.968483550237,0.647142615748583
bai,aex,Q Sepharose FF,alpha-lactalbumin,0,219.986186963274,0.335196905022163
bai,aex,Q Sepharose FF,pepsinogen,0,360,47.3333333333329
bai,aex,Q Sepharose FF,pepsinogen,0,390,11.8888888888888
bai,aex,Q Sepharose FF,pepsinogen,0,420,4.91555555555556
bai,aex,Q Sepharose FF,pepsinogen,0,470,1.51888888888889
bai,aex,Q Sepharose FF,pepsinogen,0,520,0.661111111111112
bai,aex,Q Sepharose FF,pepsinogen,0,620.000000000001,0.322222222222222
bai,aex,Q Sepharose FF,pepsinogen,0,1020,0.138888888888889
bai,aex,Q Sepharose FF,pepsinogen,0,1520,0.02
bai,aex,DEAE Sepharose FF,pepsinogen,0,270,7.69565217391305
bai,aex,DEAE Sepharose FF,pepsinogen,0,320,0.715217391304347
bai,aex,DEAE Sepharose FF,pepsinogen,0,420,0.316304347826087
bai,aex,DEAE Sepharose FF,pepsinogen,0,620.000000000001,0.181521739130435
bai,aex,DEAE Sepharose FF,pepsinogen,0,1020,0.031521739130435
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,370,52.1249999999995
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,395,19.625
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,420,10.2499999999999
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,470,3.075
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,520,1.3675
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,620.000000000001,0.492500000000001
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,770,0.285
bai,aex,Fractogel EMD DEAE (M),pepsinogen,0,1020,0.1475
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,360,35.9272237196768
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,390,13.420485175202
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,420,6.68194070080862
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,470,2.63881401617251
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,520,1.22371967654987
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,620.000000000001,0.521563342318059
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,1020,0.1455525606469
bai,aex,Fractogel EMD DMAE (M),pepsinogen,0,1520,0.014824797843666
bai,aex,Toyopearl SuperQ 650m,pepsinogen,0,200,23.1935483870968
bai,aex,Toyopearl SuperQ 650m,pepsinogen,0,220,10.1895161290323
bai,aex,Toyopearl SuperQ 650m,pepsinogen,0,240,5.1491935483871
bai,aex,Toyopearl SuperQ 650m,pepsinogen,0,270,1.36290322580645
bai,aex,Toyopearl SuperQ 650m,pepsinogen,0,320,0.639112903225806
bai,aex,Toyopearl SuperQ 650m,pepsinogen,0,420,0.213709677419355
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,170,36.7358490566036
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,190,9.9433962264151
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,220,2.0188679245283
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,270,0.520754716981132
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,320,0.318238993710692
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,520,0.176100628930818
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,770,0.138364779874214
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,1020,0.125786163522013
bai,aex,Toyopearl DEAE 650 M,pepsinogen,0,1520,0.128301886792453
bai,aex,Fractogel EMD TMAE,pepsinogen,0,245,28.4871794871796
bai,aex,Fractogel EMD TMAE,pepsinogen,0,270,10.7948717948718
bai,aex,Fractogel EMD TMAE,pepsinogen,0,320,1.69230769230769
bai,aex,Fractogel EMD TMAE,pepsinogen,0,420,0.339743589743589
bai,aex,Fractogel EMD TMAE,pepsinogen,0,620.000000000001,0.206410256410257
bai,aex,Fractogel EMD TMAE,pepsinogen,0,820.000000000001,0.111538461538462
bai,aex,Fractogel EMD TMAE,pepsinogen,0,1020,0.051282051282051
bai,aex,Fractogel EMD TMAE,pepsinogen,0,1520,0.016666666666667
DePhillips,cex,SP Spherodex M,FGF-1,7,806.31,48.5959414346272
DePhillips,cex,SP Spherodex M,FGF-1,7,909.83,22.4734630387635
DePhillips,cex,SP Spherodex M,FGF-1,7,1007.36,11.8620568199933
DePhillips,cex,SP Spherodex M,FGF-1,7,1212.08,2.95998833804091
DePhillips,cex,SP Spherodex M,FGF-1,7,1412.85,1.00551834867388
DePhillips,cex,SP Spherodex M,FGF-1,7,1605.3,0.530737775702041
DePhillips,cex,SP Spherodex M,FGF-1,7,1812.1,0.373052538871955
DePhillips,cex,Cellufine sulfate,FGF-1,7,548.28,190.502201992772
DePhillips,cex,Cellufine sulfate,FGF-1,7,610.55,80.6677604594846
DePhillips,cex,Cellufine sulfate,FGF-1,7,706.35,29.275882808047
DePhillips,cex,Cellufine sulfate,FGF-1,7,807.23,9.10604935783529
DePhillips,cex,Cellufine sulfate,FGF-1,7,1008.69,1.74433542182173
DePhillips,cex,Cellufine sulfate,FGF-1,7,1213.04,0.941195842240608
DePhillips,cex,Cellufine sulfate,FGF-1,7,1404.66,0.454872833383506
DePhillips,cex,Cellufine sulfate,FGF-1,7,1616.5,0.215050273884109
DePhillips,cex,Cellufine sulfate,FGF-1,7,1813.6,0.118620568199933
DePhillips,cex,Cellufine sulfate,FGF-1,7,2008.9,0.068380142263125
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,411.05,122.608336460339
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,509.05,34.9188554327878
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,611.36,11.6035265419906
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,707.21,4.91348913442001
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,807.98,2.37465214365167
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,1009.22,0.824650639311467
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,1213.74,0.40742718189182
DePhillips,cex,Fractogel EMD SO3-,FGF-1,7,1414.01,0.305949677679428
DePhillips,cex,SP-550 C,FGF-1,7,306.88,84.3024118982907
DePhillips,cex,SP-550 C,FGF-1,7,347.59,47.5368062071075
DePhillips,cex,SP-550 C,FGF-1,7,409.02,18.0293471073597
DePhillips,cex,SP-550 C,FGF-1,7,452.29,8.90758550728121
DePhillips,cex,SP-550 C,FGF-1,7,506.5,5.48567406326401
DePhillips,cex,SP-550 C,FGF-1,7,604.42,2.08055882790123
DePhillips,cex,SP-550 C,FGF-1,7,803.65,0.592556818667877
DePhillips,cex,SP-550 C,FGF-1,7,1010.06,0.245442632314483
DePhillips,cex,SP-550 C,FGF-1,7,1207.11,0.113506308605557
DePhillips,cex,SP-550 C,FGF-1,7,1406.54,0.065431970593229
DePhillips,cex,SP Sepharose FF,FGF-1,7,267.86,86.1806965650675
DePhillips,cex,SP Sepharose FF,FGF-1,7,308.95,39.8547418103907
DePhillips,cex,SP Sepharose FF,FGF-1,7,406.67,8.90758550728121
DePhillips,cex,SP Sepharose FF,FGF-1,7,506.74,2.71025403707781
DePhillips,cex,SP Sepharose FF,FGF-1,7,608.51,1.07423673601543
DePhillips,cex,SP Sepharose FF,FGF-1,7,803.91,0.373052538871955
DePhillips,cex,SP Sepharose FF,FGF-1,7,1010.06,0.245442632314483
DePhillips,cex,SP Sepharose FF,FGF-1,7,1199.75,0.081560522625921
DePhillips,cex,SP Sepharose FF,FGF-1,7,1406.67,0.057328423621395
DePhillips,cex,SP Sepharose FF,FGF-1,7,1598.2,0.032327342165994
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,89.834,174.433542182173
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,110.624,48.5959414346272
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,150.503,15.1157604245256
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,210.02,3.85584883988653
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,249.44,1.66912937364444
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,311.73,0.661561159951624
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,407.66,0.240093277398309
DePhillips,cex,SP Toyopearl 650m,FGF-1,7,613.44,0.081560522625921
DePhillips,cex,SP Spherodex M,FGF-2,7,712.88,89.2318711436908
DePhillips,cex,SP Spherodex M,FGF-2,7,809.11,32.3295753368094
DePhillips,cex,SP Spherodex M,FGF-2,7,912.7,12.5155517412253
DePhillips,cex,SP Spherodex M,FGF-2,7,1016.72,5.91017036610244
DePhillips,cex,SP Spherodex M,FGF-2,7,1207.11,1.57220799347305
DePhillips,cex,SP Spherodex M,FGF-2,7,1415.37,0.759241607473282
DePhillips,cex,SP Spherodex M,FGF-2,7,1618,0.570203659193725
DePhillips,cex,SP Spherodex M,FGF-2,7,1814.9,0.400728287075545
DePhillips,cex,Cellufine sulfate,FGF-2,7,550.31,193.005639945682
DePhillips,cex,Cellufine sulfate,FGF-2,7,612.58,95.2554866216589
DePhillips,cex,Cellufine sulfate,FGF-2,7,717.4,34.5191425999606
DePhillips,cex,Cellufine sulfate,FGF-2,7,814.25,8.59171772218721
DePhillips,cex,Cellufine sulfate,FGF-2,7,1010.28,1.469805946149
DePhillips,cex,Cellufine sulfate,FGF-2,7,1214.82,0.847110373432818
DePhillips,cex,Cellufine sulfate,FGF-2,7,1415.37,0.358294383196428
DePhillips,cex,Cellufine sulfate,FGF-2,7,1607.8,0.165516006762574
DePhillips,cex,Cellufine sulfate,FGF-2,7,1826.5,0.091238891456143
DePhillips,cex,Cellufine sulfate,FGF-2,7,2022.9,0.054931315541924
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,510.28,58.5301989059207
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,608.72,16.6371909052726
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,708.38,6.58582217395756
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,804,2.60651362829051
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,1003.88,0.757669840076849
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,1207.11,0.427129925544614
DePhillips,cex,Fractogel EMD SO3-,FGF-2,7,1397.45,0.320804166408406
