,c_load,keq,fVolum,Dp,d_part,l_col,file_name
384,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
385,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
386,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
387,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
388,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
389,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
390,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
391,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
392,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
393,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
394,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
395,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
396,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
397,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
398,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
399,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
400,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
401,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
402,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
403,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
404,2e-05,10000.0,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
405,2e-05,10000.0,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
406,2e-05,10000.0,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
407,2e-05,10000.0,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
408,2e-05,7498.942093324558,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
409,2e-05,7498.942093324558,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
410,2e-05,7498.942093324558,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
411,2e-05,7498.942093324558,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
412,2e-05,5623.413251903491,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
413,2e-05,5623.413251903491,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
414,2e-05,5623.413251903491,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
415,2e-05,5623.413251903491,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
416,2e-05,4216.965034285822,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
417,2e-05,4216.965034285822,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
418,2e-05,4216.965034285822,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
419,2e-05,4216.965034285822,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
420,2e-05,3162.2776601683795,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
421,2e-05,3162.2776601683795,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
422,2e-05,3162.2776601683795,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
423,2e-05,3162.2776601683795,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
424,2e-05,2371.373705661655,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
425,2e-05,2371.373705661655,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
426,2e-05,2371.373705661655,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
427,2e-05,2371.373705661655,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
428,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
429,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
430,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
431,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
432,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
433,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
434,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
435,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
436,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
437,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
438,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
439,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
440,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
441,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
442,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
443,2e-05,749.8942093324558,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
444,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
445,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
446,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
447,2e-05,562.341325190349,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
448,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
449,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
450,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
451,2e-05,421.6965034285823,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
452,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
453,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
454,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
455,2e-05,316.22776601683796,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
456,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
457,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
458,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
459,2e-05,237.13737056616552,8.165e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
460,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
461,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
462,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
463,2e-05,1778.2794100389228,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
464,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
465,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
466,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
467,2e-05,1333.521432163324,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
468,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
469,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
470,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
471,2e-05,1000.0,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
472,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
473,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
474,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
475,2e-05,749.8942093324558,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
476,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
477,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
478,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
479,2e-05,562.341325190349,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
480,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
481,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
482,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
483,2e-05,421.6965034285823,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
484,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
485,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
486,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
487,2e-05,316.22776601683796,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
488,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
489,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
490,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
491,2e-05,237.13737056616552,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
492,2e-05,10000.0,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
493,2e-05,10000.0,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
494,2e-05,10000.0,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
495,2e-05,10000.0,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
496,2e-05,7498.942093324558,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
497,2e-05,7498.942093324558,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
498,2e-05,7498.942093324558,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
499,2e-05,7498.942093324558,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
500,2e-05,5623.413251903491,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
501,2e-05,5623.413251903491,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
502,2e-05,5623.413251903491,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
503,2e-05,5623.413251903491,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
504,2e-05,4216.965034285822,1.0886666666666668e-08,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
505,2e-05,4216.965034285822,1.0886666666666668e-08,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
506,2e-05,4216.965034285822,1.0886666666666668e-08,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
507,2e-05,4216.965034285822,1.0886666666666668e-08,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_1.1e-08_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
